id,date,value
MN,2021-01-27,375934
MN,2021-01-28,407063
MN,2021-01-29,444164
MN,2021-01-30,488360
MN,2021-01-31,531048
MN,2021-02-01,559383
MN,2021-02-02,565603
MN,2021-02-03,582395
MN,2021-02-04,634453
MN,2021-02-05,637015
MN,2021-02-06,703366
MN,2021-02-07,729088
MN,2021-02-08,745290
MN,2021-02-10,753019
MN,2021-02-11,777459
MN,2021-02-12,808827
MN,2021-02-13,852002
MN,2021-02-14,889831
MN,2021-02-15,914984
MN,2021-02-16,927384
MN,2021-02-17,943251
MN,2021-02-18,975626
MN,2021-02-19,1016210
MN,2021-02-20,1097316
MN,2021-02-21,1136840
MN,2021-02-22,1138309
MN,2021-02-23,1170259
MN,2021-02-24,1189101
MN,2021-02-25,1218799
MN,2021-02-26,1261762
MN,2021-02-27,1322288
MN,2021-02-28,1393985
MN,2021-03-01,1429631
MN,2021-03-02,1443875
MN,2021-03-03,1477533
MN,2021-03-04,1512877
MN,2021-03-05,1562547
MN,2021-03-06,1627997
MN,2021-03-07,1681447
MN,2021-03-08,1725656
MN,2021-03-09,1746992
MN,2021-03-10,1771967
MN,2021-03-11,1823592
MN,2021-03-12,1874674
MN,2021-03-13,2000813
MN,2021-03-14,2000939
MN,2021-03-15,2037382
MN,2021-03-16,2046151
MN,2021-03-17,2080648
MN,2021-03-18,2119439
MN,2021-03-19,2180483
MN,2021-03-20,2244149
MN,2021-03-21,2306429
MN,2021-03-22,2340900
MN,2021-03-23,2353672
MO,2020-12-21,1000
MO,2020-12-24,23000
MO,2020-12-29,57000
MO,2020-12-30,66540
MO,2021-01-02,89565
MO,2021-01-04,91817
MO,2021-01-05,98589
MO,2021-01-06,105173
MO,2021-01-07,113369
MO,2021-01-08,124721
MO,2021-01-11,150070
MO,2021-01-12,161784
MO,2021-01-14,175314
MO,2021-01-15,190447
MO,2021-01-19,235729
MO,2021-01-20,244476
MO,2021-01-21,265382
MO,2021-01-22,285697
MO,2021-01-23,307018
MO,2021-01-24,338174
MO,2021-01-25,351811
MO,2021-01-26,356310
MO,2021-01-27,374742
MO,2021-01-28,423839
MO,2021-01-29,457440
MO,2021-01-30,493021
MO,2021-01-31,511657
MO,2021-02-01,515850
MO,2021-02-02,530485
MO,2021-02-03,553095
MO,2021-02-04,584260
MO,2021-02-05,632213
MO,2021-02-06,683049
MO,2021-02-07,690072
MO,2021-02-08,693468
MO,2021-02-09,716038
MO,2021-02-10,741108
MO,2021-02-11,764378
MO,2021-02-12,801456
MO,2021-02-13,843740
MO,2021-02-14,866875
MO,2021-02-15,873686
MO,2021-02-16,886800
MO,2021-02-17,910338
MO,2021-02-18,939810
MO,2021-02-19,966807
MO,2021-02-20,1042872
MO,2021-02-21,1083721
MO,2021-02-22,1103908
MO,2021-02-23,1110913
MO,2021-02-24,1137233
MO,2021-02-25,1167787
MO,2021-02-26,1213449
MO,2021-02-27,1278087
MO,2021-02-28,1279404
MO,2021-03-01,1375027
MO,2021-03-02,1384067
MO,2021-03-03,1415806
MO,2021-03-04,1458439
MO,2021-03-05,1504236
MO,2021-03-06,1552157
MO,2021-03-07,1600118
MO,2021-03-08,1633864
MO,2021-03-09,1647096
MO,2021-03-10,1685362
MO,2021-03-11,1724580
MO,2021-03-12,1759789
MO,2021-03-13,1867231
MO,2021-03-15,1897083
MO,2021-03-16,1907859
MO,2021-03-17,1939762
MO,2021-03-18,1989274
MO,2021-03-19,2033873
MO,2021-03-20,2087816
MO,2021-03-21,2143727
MO,2021-03-22,2174546
MO,2021-03-23,2192811
MP,2020-12-30,2224
MP,2021-01-02,3027
MP,2021-01-05,3083
MP,2021-01-06,3090
MP,2021-01-08,3101
MP,2021-01-11,3477
MP,2021-01-12,3722
MP,2021-01-13,4141
MP,2021-01-14,4598
MP,2021-01-15,4909
MP,2021-01-20,6791
MP,2021-01-21,7309
MP,2021-01-22,7720
MP,2021-01-23,8039
MP,2021-01-24,8390
MP,2021-01-25,8495
MP,2021-01-26,8738
MP,2021-01-27,9026
MP,2021-01-28,9251
MP,2021-01-29,9548
MP,2021-01-30,9733
MP,2021-01-31,10050
MP,2021-02-01,10148
MP,2021-02-02,10407
MP,2021-02-03,10655
MP,2021-02-04,10966
MP,2021-02-05,11332
MP,2021-02-06,11697
MP,2021-02-07,11889
MP,2021-02-08,11915
MP,2021-02-09,12264
MP,2021-02-10,12530
MP,2021-02-11,12728
MP,2021-02-12,12971
MP,2021-02-13,13394
MP,2021-02-14,13754
MP,2021-02-16,14419
MP,2021-02-17,14743
MP,2021-02-18,15112
MP,2021-02-20,15525
MP,2021-02-21,15922
MP,2021-02-22,16091
MP,2021-02-23,16382
MP,2021-02-24,17074
MP,2021-02-25,17473
MP,2021-02-26,17819
MP,2021-02-27,18121
MP,2021-02-28,18363
MP,2021-03-01,18583
MP,2021-03-02,18894
MP,2021-03-03,19225
MP,2021-03-04,19580
MP,2021-03-05,19905
MP,2021-03-06,20309
MP,2021-03-07,20396
MP,2021-03-09,20708
MP,2021-03-10,21022
MP,2021-03-11,21323
MP,2021-03-12,21638
MP,2021-03-13,22034
MP,2021-03-14,22134
MP,2021-03-16,22604
MP,2021-03-17,22934
MP,2021-03-18,23266
MP,2021-03-19,23700
MP,2021-03-20,24203
MP,2021-03-21,24795
MP,2021-03-22,24895
MP,2021-03-23,25206
MS,2020-12-22,4500
MS,2020-12-30,17410
MS,2021-01-01,20033
MS,2021-01-02,21150
MS,2021-01-04,21814
MS,2021-01-05,25324
MS,2021-01-07,28356
MS,2021-01-08,41541
MS,2021-01-09,49591
MS,2021-01-10,54714
MS,2021-01-11,55399
MS,2021-01-12,62744
MS,2021-01-13,73391
MS,2021-01-14,85829
MS,2021-01-15,96629
MS,2021-01-16,109354
MS,2021-01-18,114947
MS,2021-01-19,123702
MS,2021-01-20,138676
MS,2021-01-21,152374
MS,2021-01-22,165875
MS,2021-01-23,179792
MS,2021-01-25,184398
MS,2021-01-26,193429
MS,2021-01-27,204910
MS,2021-01-28,216538
MS,2021-01-29,226209
MS,2021-01-30,240293
MS,2021-02-01,243890
MS,2021-02-02,254594
MS,2021-02-03,270205
MS,2021-02-04,280838
MS,2021-02-05,305192
MS,2021-02-06,327163
MS,2021-02-08,334000
MS,2021-02-09,350348
MS,2021-02-10,370489
MS,2021-02-11,392391
MS,2021-02-12,414181
MS,2021-02-14,442874
MS,2021-02-16,447312
MS,2021-02-17,449815
MS,2021-02-18,454926
MS,2021-02-19,461755
MS,2021-02-20,481424
MS,2021-02-21,491117
MS,2021-02-22,499055
MS,2021-02-23,505655
MS,2021-02-24,525462
MS,2021-02-25,525981
MS,2021-02-26,567276
MS,2021-02-27,593453
MS,2021-02-28,619251
MS,2021-03-01,637116
MS,2021-03-02,646440
MS,2021-03-03,665772
MS,2021-03-04,685610
MS,2021-03-05,710560
MS,2021-03-06,736826
MS,2021-03-07,764699
MS,2021-03-08,776272
MS,2021-03-09,780649
MS,2021-03-10,801306
MS,2021-03-11,823604
MS,2021-03-12,824528
MS,2021-03-13,896984
MS,2021-03-15,904066
MS,2021-03-16,906140
MS,2021-03-17,921413
MS,2021-03-18,940902
MS,2021-03-19,948679
MS,2021-03-20,972123
MS,2021-03-21,996498
MS,2021-03-22,1002292
MS,2021-03-23,1004562
MT,2020-12-21,3000
MT,2020-12-24,7407
MT,2020-12-30,17000
MT,2021-01-02,22928
MT,2021-01-04,23518
MT,2021-01-05,23526
MT,2021-01-06,24574
MT,2021-01-07,27693
MT,2021-01-08,31444
MT,2021-01-09,33000
MT,2021-01-11,41703
MT,2021-01-12,42083
MT,2021-01-13,44063
MT,2021-01-14,46620
MT,2021-01-15,49364
MT,2021-01-16,51000
MT,2021-01-19,57221
MT,2021-01-20,60390
MT,2021-01-22,66348
MT,2021-01-23,72544
MT,2021-01-24,76590
MT,2021-01-25,77356
MT,2021-01-26,77748
MT,2021-01-27,81169
MT,2021-01-28,86213
MT,2021-01-29,92589
MT,2021-01-30,99272
MT,2021-01-31,104525
MT,2021-02-01,106145
MT,2021-02-02,110351
MT,2021-02-03,116119
MT,2021-02-04,122503
MT,2021-02-05,130839
MT,2021-02-06,137717
MT,2021-02-07,139221
MT,2021-02-08,140070
MT,2021-02-09,144271
MT,2021-02-10,149263
MT,2021-02-11,157618
MT,2021-02-12,167276
MT,2021-02-13,176719
MT,2021-02-14,180193
MT,2021-02-15,181572
MT,2021-02-16,184483
MT,2021-02-17,189971
MT,2021-02-18,197886
MT,2021-02-19,205213
MT,2021-02-20,228890
MT,2021-02-21,237099
MT,2021-02-22,240814
MT,2021-02-23,243015
MT,2021-02-24,246626
MT,2021-02-25,252295
MT,2021-02-26,260990
MT,2021-02-27,271075
MT,2021-02-28,281422
MT,2021-03-01,284679
MT,2021-03-02,286163
MT,2021-03-03,291572
MT,2021-03-04,301007
MT,2021-03-05,312296
MT,2021-03-06,324102
MT,2021-03-07,337005
MT,2021-03-08,341554
MT,2021-03-09,343597
MT,2021-03-10,349631
MT,2021-03-11,359446
MT,2021-03-12,370463
MT,2021-03-13,383241
MT,2021-03-14,395770
MT,2021-03-15,398858
MT,2021-03-16,401716
MT,2021-03-17,406867
MT,2021-03-18,414258
MT,2021-03-19,422946
MT,2021-03-20,433315
MT,2021-03-21,443030
MT,2021-03-22,447675
MT,2021-03-23,447693
NC,2020-12-22,24500
NC,2020-12-29,63571
NC,2020-12-30,73423
NC,2021-01-02,94865
NC,2021-01-04,101351
NC,2021-01-05,123598
NC,2021-01-06,137198
NC,2021-01-07,139474
NC,2021-01-08,184982
NC,2021-01-11,211572
NC,2021-01-12,232528
NC,2021-01-13,266938
NC,2021-01-14,326198
NC,2021-01-19,458914
NC,2021-01-21,573130
NC,2021-01-23,577007
NC,2021-01-24,636439
NC,2021-01-25,676037
NC,2021-01-26,728148
NC,2021-01-28,849801
NC,2021-01-29,851223
NC,2021-01-30,914217
NC,2021-01-31,951657
NC,2021-02-01,1061308
NC,2021-02-02,1099218
NC,2021-02-03,1142903
NC,2021-02-04,1195369
NC,2021-02-05,1259124
NC,2021-02-08,1390947
NC,2021-02-09,1436745
NC,2021-02-10,1486544
NC,2021-02-11,1554378
NC,2021-02-12,1631488
NC,2021-02-15,1780687
NC,2021-02-16,1835001
NC,2021-02-17,1882628
NC,2021-02-19,1977342
NC,2021-02-20,2008811
NC,2021-02-21,2068505
NC,2021-02-22,2105120
NC,2021-02-23,2118218
NC,2021-02-24,2164489
NC,2021-02-25,2210412
NC,2021-02-26,2284698
NC,2021-02-27,2366027
NC,2021-02-28,2467755
NC,2021-03-01,2525579
NC,2021-03-02,2545103
NC,2021-03-03,2606912
NC,2021-03-04,2661523
NC,2021-03-05,2680413
NC,2021-03-06,2760801
NC,2021-03-07,2830672
NC,2021-03-08,2881950
NC,2021-03-09,2909142
NC,2021-03-10,2979031
NC,2021-03-11,3048105
NC,2021-03-12,3165928
NC,2021-03-13,3391675
NC,2021-03-14,3414474
NC,2021-03-15,3480495
NC,2021-03-16,3564207
NC,2021-03-17,3630467
NC,2021-03-18,3724856
NC,2021-03-19,3813176
NC,2021-03-20,3903284
NC,2021-03-21,4002867
NC,2021-03-22,4064069
NC,2021-03-23,4092184
ND,2020-12-21,6098
ND,2020-12-22,6865
ND,2020-12-23,8463
ND,2020-12-26,12990
ND,2020-12-28,13048
ND,2020-12-30,13989
ND,2021-01-02,21171
ND,2021-01-04,22241
ND,2021-01-05,22358
ND,2021-01-06,23642
ND,2021-01-07,27289
ND,2021-01-08,29954
ND,2021-01-09,30000
ND,2021-01-11,41288
ND,2021-01-12,42790
ND,2021-01-13,45046
ND,2021-01-14,48950
ND,2021-01-15,52955
ND,2021-01-19,61094
ND,2021-01-20,63244
ND,2021-01-21,68560
ND,2021-01-22,74055
ND,2021-01-25,75242
ND,2021-01-26,81379
ND,2021-01-27,81568
ND,2021-01-28,85589
ND,2021-01-29,91823
ND,2021-01-30,96291
ND,2021-01-31,97915
ND,2021-02-01,105616
ND,2021-02-02,107522
ND,2021-02-03,111059
ND,2021-02-04,117184
ND,2021-02-05,126166
ND,2021-02-07,126822
ND,2021-02-08,135530
ND,2021-02-09,137470
ND,2021-02-10,141267
ND,2021-02-11,147486
ND,2021-02-12,152467
ND,2021-02-15,162038
ND,2021-02-16,163792
ND,2021-02-17,166512
ND,2021-02-18,171413
ND,2021-02-19,177619
ND,2021-02-20,188496
ND,2021-02-21,194406
ND,2021-02-22,196365
ND,2021-02-23,196576
ND,2021-02-24,199813
ND,2021-02-25,203911
ND,2021-02-26,212625
ND,2021-02-27,225330
ND,2021-02-28,234209
ND,2021-03-01,238585
ND,2021-03-02,238848
ND,2021-03-03,241181
ND,2021-03-04,246289
ND,2021-03-05,255282
ND,2021-03-06,264133
ND,2021-03-07,272721
ND,2021-03-08,275989
ND,2021-03-09,277845
ND,2021-03-10,280757
ND,2021-03-11,286495
ND,2021-03-12,297605
ND,2021-03-13,308699
ND,2021-03-14,317029
ND,2021-03-15,321677
ND,2021-03-16,321693
ND,2021-03-17,325202
ND,2021-03-18,330516
ND,2021-03-19,340554
ND,2021-03-20,350706
ND,2021-03-21,357236
ND,2021-03-22,360501
ND,2021-03-23,360592
NE,2020-12-21,6251
NE,2020-12-22,8985
NE,2020-12-27,15462
NE,2020-12-29,21419
NE,2020-12-30,24077
NE,2020-12-31,27000
NE,2021-01-02,34066
NE,2021-01-04,35644
NE,2021-01-05,36753
NE,2021-01-06,39691
NE,2021-01-07,53548
NE,2021-01-08,68297
NE,2021-01-10,73842
NE,2021-01-11,76882
NE,2021-01-12,78074
NE,2021-01-13,83317
NE,2021-01-14,88528
NE,2021-01-15,94790
NE,2021-01-16,99101
NE,2021-01-17,104116
NE,2021-01-18,106203
NE,2021-01-19,106940
NE,2021-01-20,109526
NE,2021-01-21,115080
NE,2021-01-22,121681
NE,2021-01-23,127296
NE,2021-01-24,135995
NE,2021-01-25,137249
NE,2021-01-26,138344
NE,2021-01-27,142827
NE,2021-01-28,153231
NE,2021-01-29,161548
NE,2021-01-30,170429
NE,2021-01-31,180842
NE,2021-02-01,184045
NE,2021-02-02,191391
NE,2021-02-03,198194
NE,2021-02-04,207111
NE,2021-02-05,221342
NE,2021-02-06,229719
NE,2021-02-07,232896
NE,2021-02-08,234132
NE,2021-02-09,239832
NE,2021-02-10,246623
NE,2021-02-11,258562
NE,2021-02-12,272495
NE,2021-02-13,284213
NE,2021-02-14,287551
NE,2021-02-15,289118
NE,2021-02-16,293362
NE,2021-02-17,303463
NE,2021-02-18,310788
NE,2021-02-19,322254
NE,2021-02-20,360582
NE,2021-02-21,372655
NE,2021-02-22,380648
NE,2021-02-23,392756
NE,2021-02-24,405896
NE,2021-02-25,422419
NE,2021-02-26,442310
NE,2021-02-27,443974
NE,2021-02-28,474439
NE,2021-03-01,476315
NE,2021-03-02,484888
NE,2021-03-03,497106
NE,2021-03-04,513497
NE,2021-03-05,535213
NE,2021-03-06,536126
NE,2021-03-07,556061
NE,2021-03-08,573413
NE,2021-03-09,594293
NE,2021-03-10,607373
NE,2021-03-11,629765
NE,2021-03-12,653385
NE,2021-03-13,666329
NE,2021-03-14,666417
NE,2021-03-15,684831
NE,2021-03-16,697176
NE,2021-03-17,712099
NE,2021-03-18,731885
NE,2021-03-19,754880
NE,2021-03-20,755802
NE,2021-03-21,775509
NE,2021-03-22,797409
NE,2021-03-23,804643
NH,2020-12-21,901
NH,2020-12-27,3819
NH,2020-12-30,13200
NH,2021-01-02,19461
NH,2021-01-04,21181
NH,2021-01-05,30035
NH,2021-01-06,33177
NH,2021-01-07,37369
NH,2021-01-08,41868
NH,2021-01-11,49452
NH,2021-01-12,50613
NH,2021-01-13,55218
NH,2021-01-14,58711
NH,2021-01-15,62517
NH,2021-01-20,75418
NH,2021-01-21,80639
NH,2021-01-22,85595
NH,2021-01-23,89816
NH,2021-01-24,93338
NH,2021-01-25,94623
NH,2021-01-26,97002
NH,2021-01-27,103080
NH,2021-01-28,110451
NH,2021-01-29,117408
NH,2021-01-30,123740
NH,2021-01-31,128313
NH,2021-02-01,130515
NH,2021-02-02,135799
NH,2021-02-03,138271
NH,2021-02-04,145086
NH,2021-02-05,153145
NH,2021-02-06,161178
NH,2021-02-07,165887
NH,2021-02-08,166603
NH,2021-02-09,168727
NH,2021-02-10,176192
NH,2021-02-11,184103
NH,2021-02-12,191114
NH,2021-02-13,200675
NH,2021-02-14,208541
NH,2021-02-16,216649
NH,2021-02-17,218316
NH,2021-02-18,226863
NH,2021-02-19,228000
NH,2021-02-20,250296
NH,2021-02-21,260809
NH,2021-02-22,267893
NH,2021-02-23,274267
NH,2021-02-24,282235
NH,2021-02-25,291248
NH,2021-02-26,299874
NH,2021-02-27,310769
NH,2021-02-28,321602
NH,2021-03-01,324806
NH,2021-03-02,330538
NH,2021-03-03,339484
NH,2021-03-04,349825
NH,2021-03-05,358497
NH,2021-03-06,371111
NH,2021-03-07,382103
NH,2021-03-08,385485
NH,2021-03-09,393931
NH,2021-03-10,405366
NH,2021-03-11,418658
NH,2021-03-12,431296
NH,2021-03-13,450103
NH,2021-03-14,460696
NH,2021-03-15,465226
NH,2021-03-16,471480
NH,2021-03-17,478758
NH,2021-03-18,489626
NH,2021-03-19,500911
NH,2021-03-20,514422
NH,2021-03-21,529948
NH,2021-03-22,537577
NH,2021-03-23,545500
NJ,2020-12-21,8740
NJ,2020-12-23,27730
NJ,2020-12-26,36500
NJ,2020-12-28,46217
NJ,2020-12-30,62901
NJ,2020-12-31,72657
NJ,2021-01-02,92934
NJ,2021-01-03,95693
NJ,2021-01-04,101417
NJ,2021-01-05,120947
NJ,2021-01-06,137829
NJ,2021-01-07,155458
NJ,2021-01-08,180097
NJ,2021-01-09,200204
NJ,2021-01-11,220828
NJ,2021-01-12,233555
NJ,2021-01-13,264681
NJ,2021-01-14,300213
NJ,2021-01-15,317070
NJ,2021-01-16,336187
NJ,2021-01-17,348414
NJ,2021-01-18,366010
NJ,2021-01-19,388160
NJ,2021-01-20,432220
NJ,2021-01-21,455965
NJ,2021-01-22,490677
NJ,2021-01-23,524865
NJ,2021-01-24,551209
NJ,2021-01-25,565401
NJ,2021-01-26,605397
NJ,2021-01-27,642613
NJ,2021-01-28,680601
NJ,2021-01-29,727426
NJ,2021-01-30,768944
NJ,2021-01-31,795440
NJ,2021-02-01,810293
NJ,2021-02-02,836584
NJ,2021-02-03,851721
NJ,2021-02-04,876529
NJ,2021-02-05,925579
NJ,2021-02-06,1041289
NJ,2021-02-07,1074805
NJ,2021-02-08,1094886
NJ,2021-02-09,1096789
NJ,2021-02-10,1148733
NJ,2021-02-11,1196677
NJ,2021-02-12,1252742
NJ,2021-02-13,1309703
NJ,2021-02-14,1349327
NJ,2021-02-15,1372931
NJ,2021-02-16,1427336
NJ,2021-02-17,1480413
NJ,2021-02-18,1542174
NJ,2021-02-19,1559569
NJ,2021-02-20,1648599
NJ,2021-02-21,1689031
NJ,2021-02-22,1711610
NJ,2021-02-23,1759059
NJ,2021-02-24,1803596
NJ,2021-02-25,1866378
NJ,2021-02-26,1943116
NJ,2021-02-27,2008524
NJ,2021-02-28,2065666
NJ,2021-03-01,2096498
NJ,2021-03-02,2187330
NJ,2021-03-03,2249861
NJ,2021-03-04,2325257
NJ,2021-03-05,2403077
NJ,2021-03-06,2478696
NJ,2021-03-07,2534361
NJ,2021-03-08,2571874
NJ,2021-03-09,2639438
NJ,2021-03-10,2714949
NJ,2021-03-11,2834934
NJ,2021-03-12,2916801
NJ,2021-03-13,3011319
NJ,2021-03-14,3065373
NJ,2021-03-15,3112960
NJ,2021-03-16,3174729
NJ,2021-03-17,3254946
NJ,2021-03-18,3346883
NJ,2021-03-19,3431096
NJ,2021-03-20,3514899
NJ,2021-03-21,3581686
NJ,2021-03-22,3635504
NJ,2021-03-23,3636384
NM,2020-12-23,14000
NM,2020-12-30,26591
NM,2021-01-02,40186
NM,2021-01-04,41557
NM,2021-01-05,42380
NM,2021-01-06,44766
NM,2021-01-07,48306
NM,2021-01-08,56366
NM,2021-01-11,76773
NM,2021-01-12,78235
NM,2021-01-13,81855
NM,2021-01-14,100601
NM,2021-01-15,108456
NM,2021-01-18,137531
NM,2021-01-19,143048
NM,2021-01-20,152984
NM,2021-01-21,162995
NM,2021-01-22,185923
NM,2021-01-24,200141
NM,2021-01-25,204670
NM,2021-01-26,216913
NM,2021-01-27,225496
NM,2021-01-28,239015
NM,2021-01-29,248183
NM,2021-01-30,248321
NM,2021-01-31,264147
NM,2021-02-01,275224
NM,2021-02-02,277617
NM,2021-02-03,284830
NM,2021-02-04,294566
NM,2021-02-05,319832
NM,2021-02-06,327279
NM,2021-02-07,331793
NM,2021-02-08,342786
NM,2021-02-09,346064
NM,2021-02-10,365297
NM,2021-02-11,383842
NM,2021-02-12,394720
NM,2021-02-13,399911
NM,2021-02-14,419882
NM,2021-02-16,443359
NM,2021-02-17,450299
NM,2021-02-18,465715
NM,2021-02-20,578916
NM,2021-02-21,595951
NM,2021-02-22,604732
NM,2021-02-23,612496
NM,2021-02-24,618666
NM,2021-02-25,634845
NM,2021-02-26,657118
NM,2021-02-27,678087
NM,2021-02-28,705538
NM,2021-03-01,711612
NM,2021-03-02,721489
NM,2021-03-03,735930
NM,2021-03-04,743904
NM,2021-03-05,765965
NM,2021-03-06,801111
NM,2021-03-07,814029
NM,2021-03-08,833881
NM,2021-03-09,839018
NM,2021-03-10,840633
NM,2021-03-11,867690
NM,2021-03-12,895586
NM,2021-03-13,913253
NM,2021-03-14,942171
NM,2021-03-15,952566
NM,2021-03-16,970496
NM,2021-03-17,983709
NM,2021-03-18,1004050
NM,2021-03-19,1031202
NM,2021-03-20,1060171
NM,2021-03-21,1085158
NM,2021-03-22,1098197
NM,2021-03-23,1101603
NV,2020-12-24,15207
NV,2020-12-30,23119
NV,2021-01-02,32942
NV,2021-01-04,34454
NV,2021-01-05,34549
NV,2021-01-06,36874
NV,2021-01-07,39761
NV,2021-01-08,44656
NV,2021-01-11,58651
NV,2021-01-12,61653
NV,2021-01-14,76844
NV,2021-01-15,83674
NV,2021-01-20,107133
NV,2021-01-21,115991
NV,2021-01-22,126458
NV,2021-01-23,137031
NV,2021-01-24,152203
NV,2021-01-25,159869
NV,2021-01-26,164362
NV,2021-01-27,174367
NV,2021-01-28,194942
NV,2021-01-29,210185
NV,2021-01-30,224192
NV,2021-01-31,241078
NV,2021-02-01,248754
NV,2021-02-02,253174
NV,2021-02-03,288531
NV,2021-02-04,291601
NV,2021-02-05,304323
NV,2021-02-06,322252
NV,2021-02-07,334073
NV,2021-02-08,346685
NV,2021-02-09,351531
NV,2021-02-10,375402
NV,2021-02-11,379077
NV,2021-02-12,394172
NV,2021-02-13,411057
NV,2021-02-14,428423
NV,2021-02-16,446800
NV,2021-02-17,464037
NV,2021-02-18,466981
NV,2021-02-19,518135
NV,2021-02-20,555742
NV,2021-02-21,569810
NV,2021-02-22,586518
NV,2021-02-23,598423
NV,2021-02-24,606821
NV,2021-02-25,622189
NV,2021-02-26,642562
NV,2021-02-27,665577
NV,2021-02-28,685692
NV,2021-03-01,715121
NV,2021-03-02,723182
NV,2021-03-03,733953
NV,2021-03-04,750160
NV,2021-03-05,773285
NV,2021-03-06,800030
NV,2021-03-07,829262
NV,2021-03-08,855890
NV,2021-03-09,864967
NV,2021-03-10,878645
NV,2021-03-11,904504
NV,2021-03-12,930754
NV,2021-03-13,958706
NV,2021-03-14,989342
NV,2021-03-15,1013805
NV,2021-03-16,1020137
NV,2021-03-17,1034347
NV,2021-03-18,1062287
NV,2021-03-19,1086559
NV,2021-03-20,1116221
NV,2021-03-21,1145354
NV,2021-03-22,1164939
NV,2021-03-23,1170434
NY,2020-12-23,89000
NY,2020-12-26,110103
NY,2020-12-27,113460
NY,2020-12-28,140000
NY,2020-12-29,148372
NY,2020-12-30,203000
NY,2020-12-31,212880
NY,2021-01-01,222267
NY,2021-01-02,236941
NY,2021-01-04,300000
NY,2021-01-06,313056
NY,2021-01-07,430000
NY,2021-01-08,479000
NY,2021-01-09,543147
NY,2021-01-10,554683
NY,2021-01-11,605677
NY,2021-01-12,665172
NY,2021-01-13,732066
NY,2021-01-14,767814
NY,2021-01-15,827715
NY,2021-01-16,861169
NY,2021-01-17,999197
NY,2021-01-18,999399
NY,2021-01-19,1064049
NY,2021-01-20,1156079
NY,2021-01-21,1251806
NY,2021-01-22,1329256
NY,2021-01-23,1400186
NY,2021-01-24,1464037
NY,2021-01-25,1517605
NY,2021-01-26,1575246
NY,2021-01-27,1637969
NY,2021-01-28,1644687
NY,2021-01-29,1779260
NY,2021-01-30,1850609
NY,2021-01-31,1893607
NY,2021-02-01,1938604
NY,2021-02-02,1974941
NY,2021-02-03,2008208
NY,2021-02-04,2124821
NY,2021-02-05,2237687
NY,2021-02-06,2349003
NY,2021-02-07,2421029
NY,2021-02-09,2513387
NY,2021-02-10,2658312
NY,2021-02-11,2766849
NY,2021-02-12,2898906
NY,2021-02-13,3023056
NY,2021-02-14,3127163
NY,2021-02-15,3207614
NY,2021-02-16,3272965
NY,2021-02-17,3359831
NY,2021-02-18,3451284
NY,2021-02-20,3535997
NY,2021-02-21,3621973
NY,2021-02-22,3711664
NY,2021-02-23,3772702
NY,2021-02-24,3821059
NY,2021-02-25,3879303
NY,2021-02-26,3955191
NY,2021-02-27,4060431
NY,2021-02-28,4225250
NY,2021-03-01,4355544
NY,2021-03-02,4495821
NY,2021-03-03,4607571
NY,2021-03-04,4730809
NY,2021-03-05,4864621
NY,2021-03-06,5042187
NY,2021-03-07,5237597
NY,2021-03-08,5416301
NY,2021-03-09,5525344
NY,2021-03-10,5691711
NY,2021-03-11,5840907
NY,2021-03-12,5999720
NY,2021-03-13,6295058
NY,2021-03-15,6443462
NY,2021-03-16,6571852
NY,2021-03-17,6700442
NY,2021-03-18,6853499
NY,2021-03-19,7004762
NY,2021-03-20,7185757
NY,2021-03-21,7371644
NY,2021-03-22,7522949
NY,2021-03-23,7695283
OH,2020-12-21,6733
OH,2020-12-22,8453
OH,2020-12-23,11700
OH,2020-12-26,50601
OH,2020-12-27,51716
OH,2020-12-28,52920
OH,2020-12-29,71625
OH,2020-12-30,94078
OH,2021-01-01,119401
OH,2021-01-02,152178
OH,2021-01-03,159706
OH,2021-01-04,162942
OH,2021-01-05,175408
OH,2021-01-06,175681
OH,2021-01-07,199801
OH,2021-01-08,248600
OH,2021-01-09,275617
OH,2021-01-10,297013
OH,2021-01-11,304976
OH,2021-01-12,321506
OH,2021-01-13,338778
OH,2021-01-14,361603
OH,2021-01-15,388383
OH,2021-01-16,414062
OH,2021-01-17,435177
OH,2021-01-18,444524
OH,2021-01-19,456131
OH,2021-01-20,487481
OH,2021-01-21,500176
OH,2021-01-22,545499
OH,2021-01-23,594924
OH,2021-01-24,647104
OH,2021-01-25,685622
OH,2021-01-26,708026
OH,2021-01-27,746249
OH,2021-01-28,789869
OH,2021-01-29,843099
OH,2021-01-30,911004
OH,2021-01-31,954013
OH,2021-02-01,1004624
OH,2021-02-02,1045139
OH,2021-02-03,1125154
OH,2021-02-04,1174115
OH,2021-02-05,1239085
OH,2021-02-06,1290398
OH,2021-02-07,1342547
OH,2021-02-08,1369810
OH,2021-02-09,1402324
OH,2021-02-10,1454664
OH,2021-02-11,1535436
OH,2021-02-12,1607696
OH,2021-02-13,1686161
OH,2021-02-14,1753404
OH,2021-02-15,1788902
OH,2021-02-16,1818960
OH,2021-02-17,1852235
OH,2021-02-18,1908650
OH,2021-02-19,1973420
OH,2021-02-20,2066995
OH,2021-02-21,2140688
OH,2021-02-22,2196607
OH,2021-02-23,2228732
OH,2021-02-24,2288128
OH,2021-02-25,2351582
OH,2021-02-26,2413164
OH,2021-02-27,2501854
OH,2021-02-28,2599806
OH,2021-03-01,2660844
