id,date,value
ABW,2021-02-25,12
ABW,2021-03-02,4902
ABW,2021-03-17,11500
ABW,2021-04-07,33493
ABW,2021-04-21,48254
ABW,2021-04-26,62343
ABW,2021-05-03,74747
ABW,2021-05-10,78930
ABW,2021-05-19,84428
ABW,2021-05-24,95997
ABW,2021-05-31,111573
ABW,2021-06-08,116549
ABW,2021-06-14,118327
AFG,2021-03-15,45000
AFG,2021-04-21,206500
AFG,2021-04-23,250169
AFG,2021-04-26,296163
AFG,2021-04-29,334644
AFG,2021-05-04,406850
AFG,2021-05-10,484692
AFG,2021-05-13,504502
AFG,2021-05-21,547901
AFG,2021-05-24,573277
AFG,2021-05-26,590454
AFG,2021-05-29,593313
AFG,2021-05-31,600152
AFG,2021-06-02,626290
AFG,2021-06-07,630305
AFG,2021-06-08,641295
AFG,2021-06-14,662003
AGO,2021-03-10,3312
AGO,2021-03-11,19076
AGO,2021-03-12,24000
AGO,2021-03-13,34260
AGO,2021-03-16,41632
AGO,2021-03-23,71378
AGO,2021-03-24,76006
AGO,2021-03-29,117763
AGO,2021-03-30,130750
AGO,2021-04-04,140451
AGO,2021-04-07,181578
AGO,2021-04-10,245442
AGO,2021-04-20,395447
AGO,2021-04-25,446349
AGO,2021-04-27,475116
AGO,2021-05-02,524298
AGO,2021-05-11,614184
AGO,2021-05-13,626572
AGO,2021-05-15,669962
AGO,2021-05-18,696155
AGO,2021-05-20,734113
AGO,2021-05-21,757535
AGO,2021-05-25,821932
AGO,2021-05-31,909215
AGO,2021-06-03,1379053
AGO,2021-06-05,1428671
AGO,2021-06-08,1474670
AGO,2021-06-09,1544326
AGO,2021-06-15,1842289
AIA,2021-02-18,1341
AIA,2021-02-20,2762
AIA,2021-02-27,3929
AIA,2021-03-06,4493
AIA,2021-03-10,4700
AIA,2021-03-13,5022
AIA,2021-03-20,5348
AIA,2021-03-29,5568
AIA,2021-04-08,5770
AIA,2021-04-12,5835
AIA,2021-04-15,5867
AIA,2021-04-18,6062
AIA,2021-04-20,6898
AIA,2021-04-27,8034
AIA,2021-04-30,8242
AIA,2021-05-02,8611
AIA,2021-05-04,8925
AIA,2021-05-10,10180
AIA,2021-05-19,12795
AIA,2021-05-24,13855
AIA,2021-05-31,14443
AIA,2021-06-08,14557
AIA,2021-06-14,14937
ALB,2021-01-14,128
ALB,2021-01-15,266
ALB,2021-01-18,447
ALB,2021-01-19,483
ALB,2021-01-22,549
ALB,2021-01-24,572
ALB,2021-01-26,602
ALB,2021-01-27,620
ALB,2021-01-28,632
ALB,2021-01-29,662
ALB,2021-02-01,668
ALB,2021-02-02,730
ALB,2021-02-04,809
ALB,2021-02-05,869
ALB,2021-02-06,947
ALB,2021-02-09,1079
ALB,2021-02-10,1127
ALB,2021-02-12,1199
ALB,2021-02-15,1247
ALB,2021-02-17,1701
ALB,2021-02-19,4177
ALB,2021-02-22,6728
ALB,2021-02-24,9104
ALB,2021-02-25,10135
ALB,2021-02-26,11136
ALB,2021-03-01,13495
ALB,2021-03-03,15027
ALB,2021-03-04,15793
ALB,2021-03-05,16807
ALB,2021-03-06,18247
ALB,2021-03-08,20275
ALB,2021-03-09,20911
ALB,2021-03-11,22693
ALB,2021-03-12,23635
ALB,2021-03-16,30031
ALB,2021-03-17,33369
ALB,2021-03-18,36323
ALB,2021-03-19,36619
ALB,2021-03-23,48215
ALB,2021-03-24,52050
ALB,2021-03-25,56015
ALB,2021-03-26,59348
ALB,2021-03-27,62858
ALB,2021-03-29,78000
ALB,2021-03-30,100000
ALB,2021-03-31,119321
ALB,2021-04-01,138846
ALB,2021-04-02,155463
ALB,2021-04-03,172486
ALB,2021-04-05,192882
ALB,2021-04-06,206708
ALB,2021-04-07,221588
ALB,2021-04-08,232556
ALB,2021-04-09,242719
ALB,2021-04-11,250676
ALB,2021-04-12,260000
ALB,2021-04-13,267556
ALB,2021-04-14,281254
ALB,2021-04-15,294169
ALB,2021-04-16,304498
ALB,2021-04-18,324850
ALB,2021-04-19,333330
ALB,2021-04-20,345944
ALB,2021-04-21,358912
ALB,2021-04-22,372085
ALB,2021-04-23,383008
ALB,2021-04-24,391361
ALB,2021-04-28,417146
ALB,2021-04-29,433944
ALB,2021-04-30,453255
ALB,2021-05-04,518679
ALB,2021-05-05,538565
ALB,2021-05-06,557762
ALB,2021-05-07,572226
ALB,2021-05-09,585693
ALB,2021-05-10,601291
ALB,2021-05-11,612959
ALB,2021-05-12,622507
ALB,2021-05-13,632676
ALB,2021-05-14,638338
ALB,2021-05-15,653330
ALB,2021-05-17,669650
ALB,2021-05-18,680083
ALB,2021-05-19,688947
ALB,2021-05-20,697811
ALB,2021-05-21,703743
ALB,2021-05-22,708846
ALB,2021-05-24,716616
ALB,2021-05-25,725135
ALB,2021-05-26,736365
ALB,2021-05-27,748986
ALB,2021-05-28,759043
ALB,2021-05-31,772204
ALB,2021-06-01,776461
ALB,2021-06-02,780342
ALB,2021-06-04,787321
ALB,2021-06-07,798624
ALB,2021-06-08,803682
ALB,2021-06-09,809992
ALB,2021-06-10,816556
ALB,2021-06-11,823053
ALB,2021-06-13,834868
ALB,2021-06-14,836430
ALB,2021-06-15,842535
ALB,2021-06-16,848430
AND,2021-02-05,1036
AND,2021-02-06,1256
AND,2021-02-08,1277
AND,2021-02-11,1291
AND,2021-02-14,1622
AND,2021-02-19,2141
AND,2021-02-22,2287
AND,2021-02-24,2390
AND,2021-02-26,2526
AND,2021-03-05,2582
AND,2021-03-08,3611
AND,2021-03-10,4914
AND,2021-03-12,6550
AND,2021-03-15,8363
AND,2021-03-19,9288
AND,2021-03-24,9404
AND,2021-03-31,9669
AND,2021-04-07,13148
AND,2021-04-08,14265
AND,2021-04-09,15269
AND,2021-04-13,19064
AND,2021-04-14,20300
AND,2021-04-15,21551
AND,2021-04-23,26466
AND,2021-04-26,28503
AND,2021-04-30,28881
AND,2021-05-06,28890
AND,2021-05-07,30030
AND,2021-05-10,31633
AND,2021-05-13,31641
AND,2021-05-14,32305
AND,2021-05-17,32317
AND,2021-05-21,32327
AND,2021-05-31,35916
AND,2021-06-04,39482
AND,2021-06-11,41481
ARE,2021-01-05,826301
ARE,2021-01-08,941556
ARE,2021-01-09,1020349
ARE,2021-01-10,1086568
ARE,2021-01-11,1167251
ARE,2021-01-12,1275652
ARE,2021-01-13,1394580
ARE,2021-01-14,1527833
ARE,2021-01-15,1665987
ARE,2021-01-16,1797926
ARE,2021-01-17,1882778
ARE,2021-01-18,1971521
ARE,2021-01-19,2065367
ARE,2021-01-20,2161150
ARE,2021-01-21,2246069
ARE,2021-01-22,2339078
ARE,2021-01-23,2426798
ARE,2021-01-24,2487789
ARE,2021-01-25,2571091
ARE,2021-01-26,2677680
ARE,2021-01-27,2764450
ARE,2021-01-28,2868650
ARE,2021-01-29,3006606
ARE,2021-01-30,3114167
ARE,2021-01-31,3334162
ARE,2021-02-01,3440777
ARE,2021-02-02,3564517
ARE,2021-02-03,3691591
ARE,2021-02-04,3849374
ARE,2021-02-05,4008160
ARE,2021-02-06,4201347
ARE,2021-02-07,4313868
ARE,2021-02-08,4413649
ARE,2021-02-09,4527144
ARE,2021-02-10,4684658
ARE,2021-02-11,4792208
ARE,2021-02-12,4901795
ARE,2021-02-13,5005264
ARE,2021-02-14,5055231
ARE,2021-02-15,5086835
ARE,2021-02-16,5198725
ARE,2021-02-17,5284406
ARE,2021-02-18,5373730
ARE,2021-02-19,5466831
ARE,2021-02-20,5553391
ARE,2021-02-21,5554342
ARE,2021-02-22,5557793
ARE,2021-02-23,5668264
ARE,2021-02-24,5761463
ARE,2021-02-25,5846036
ARE,2021-02-26,5933299
ARE,2021-02-27,6015089
ARE,2021-02-28,6020461
ARE,2021-03-01,6028417
ARE,2021-03-02,6094956
ARE,2021-03-03,6168330
ARE,2021-03-04,6204004
ARE,2021-03-05,6235316
ARE,2021-03-06,6265860
ARE,2021-03-07,6273009
ARE,2021-03-08,6287751
ARE,2021-03-09,6325211
ARE,2021-03-10,6367861
ARE,2021-03-11,6407350
ARE,2021-03-12,6462887
ARE,2021-03-13,6516723
ARE,2021-03-14,6540912
ARE,2021-03-15,6578881
ARE,2021-03-16,6668627
ARE,2021-03-17,6830369
ARE,2021-03-18,6980466
ARE,2021-03-19,7124146
ARE,2021-03-20,7181056
ARE,2021-03-21,7298768
ARE,2021-03-22,7374725
ARE,2021-03-23,7477881
ARE,2021-03-24,7603328
ARE,2021-03-25,7730375
ARE,2021-03-26,7799517
ARE,2021-03-27,7959682
ARE,2021-03-28,8081751
ARE,2021-03-29,8133841
ARE,2021-03-30,8220783
ARE,2021-03-31,8308469
ARE,2021-04-01,8391302
ARE,2021-04-02,8491382
ARE,2021-04-03,8559291
ARE,2021-04-04,8578979
ARE,2021-04-05,8596722
ARE,2021-04-06,8659503
ARE,2021-04-07,8707073
ARE,2021-04-08,8889571
ARE,2021-04-09,8923543
ARE,2021-04-10,8975014
ARE,2021-04-11,9005444
ARE,2021-04-12,9037923
ARE,2021-04-13,9156728
ARE,2021-04-14,9295462
ARE,2021-04-15,9387344
ARE,2021-04-16,9489684
ARE,2021-04-17,9601463
ARE,2021-04-18,9630200
ARE,2021-04-19,9675205
ARE,2021-04-20,9788826
ARE,2021-04-21,9900002
ARE,2021-04-23,10106684
ARE,2021-04-24,10194266
ARE,2021-04-25,10215846
ARE,2021-04-27,10336214
ARE,2021-04-29,10466251
ARE,2021-04-30,10547584
ARE,2021-05-01,10609950
ARE,2021-05-02,10634693
ARE,2021-05-03,10666924
ARE,2021-05-04,10779163
ARE,2021-05-05,10834453
ARE,2021-05-06,10907264
ARE,2021-05-07,11048547
ARE,2021-05-08,11126889
ARE,2021-05-09,11145934
ARE,2021-05-10,11186348
ARE,2021-05-11,11273344
ARE,2021-05-12,11366954
ARE,2021-05-16,11450769
ARE,2021-05-17,11489475
ARE,2021-05-18,11594068
ARE,2021-05-19,11704191
ARE,2021-05-20,11822054
ARE,2021-05-21,11944055
ARE,2021-05-22,12034349
ARE,2021-05-23,12104525
ARE,2021-05-24,12165848
ARE,2021-05-25,12294706
ARE,2021-05-26,12415548
ARE,2021-05-27,12531970
ARE,2021-05-28,12646025
ARE,2021-05-29,12756630
ARE,2021-05-30,12811422
ARE,2021-05-31,12870553
ARE,2021-06-01,12967716
ARE,2021-06-02,13066261
ARE,2021-06-03,13154465
ARE,2021-06-04,13227344
ARE,2021-06-05,13294010
ARE,2021-06-06,13315751
ARE,2021-06-07,13347300
ARE,2021-06-08,13411284
ARE,2021-06-09,13507943
ARE,2021-06-10,13590206
ARE,2021-06-11,13684429
ARE,2021-06-12,13785663
ARE,2021-06-13,13808426
ARE,2021-06-14,13848062
ARE,2021-06-15,13964439
ARE,2021-06-16,14068507
ARG,2020-12-31,700
ARG,2021-01-04,32013
ARG,2021-01-06,39599
ARG,2021-01-09,107542
ARG,2021-01-13,166833
ARG,2021-01-15,200759
ARG,2021-01-20,243931
ARG,2021-01-21,265724
ARG,2021-01-22,279602
ARG,2021-01-23,288064
ARG,2021-01-24,292023
ARG,2021-01-25,292386
ARG,2021-01-26,305880
ARG,2021-01-27,318033
ARG,2021-01-28,327999
ARG,2021-01-29,344034
ARG,2021-01-30,366384
ARG,2021-02-01,375851
ARG,2021-02-02,396562
ARG,2021-02-03,420130
ARG,2021-02-04,444018
ARG,2021-02-05,471383
ARG,2021-02-06,501152
ARG,2021-02-07,511582
ARG,2021-02-08,513178
ARG,2021-02-09,535303
ARG,2021-02-10,555940
ARG,2021-02-11,572928
ARG,2021-02-12,591632
ARG,2021-02-13,606245
ARG,2021-02-14,609695
ARG,2021-02-15,609791
ARG,2021-02-16,611169
ARG,2021-02-17,612322
ARG,2021-02-18,635583
ARG,2021-02-19,668654
ARG,2021-02-20,707148
ARG,2021-02-21,720267
ARG,2021-02-22,722234
ARG,2021-02-23,746615
ARG,2021-02-24,780455
ARG,2021-02-25,829832
ARG,2021-02-26,903915
ARG,2021-02-27,984895
ARG,2021-02-28,1025003
ARG,2021-03-01,1049169
ARG,2021-03-02,1126108
ARG,2021-03-03,1181292
ARG,2021-03-04,1252461
ARG,2021-03-05,1357596
ARG,2021-03-06,1472510
ARG,2021-03-07,1526078
ARG,2021-03-08,1546699
ARG,2021-03-09,1648957
ARG,2021-03-10,1774438
ARG,2021-03-11,1919074
ARG,2021-03-12,2098205
ARG,2021-03-13,2294738
ARG,2021-03-14,2381429
ARG,2021-03-15,2404194
ARG,2021-03-16,2541362
ARG,2021-03-17,2668103
ARG,2021-03-18,2805153
ARG,2021-03-19,2939364
ARG,2021-03-20,3063864
ARG,2021-03-21,3119828
ARG,2021-03-22,3142444
ARG,2021-03-23,3240731
ARG,2021-03-24,3328933
ARG,2021-03-25,3365839
ARG,2021-03-26,3474415
ARG,2021-03-27,3570460
ARG,2021-03-28,3625283
ARG,2021-03-29,3646068
ARG,2021-03-30,3744566
ARG,2021-03-31,3891932
ARG,2021-04-01,4023017
ARG,2021-04-02,4123152
ARG,2021-04-03,4178896
ARG,2021-04-04,4234505
ARG,2021-04-05,4260808
ARG,2021-04-06,4404175
ARG,2021-04-07,4571819
ARG,2021-04-08,4771214
ARG,2021-04-09,4956023
ARG,2021-04-10,5201468
ARG,2021-04-11,5313612
ARG,2021-04-12,5390000
ARG,2021-04-13,5571878
ARG,2021-04-14,5754919
ARG,2021-04-15,5935146
ARG,2021-04-16,6093016
ARG,2021-04-17,6226872
ARG,2021-04-18,6288812
ARG,2021-04-19,6334554
ARG,2021-04-20,6433141
ARG,2021-04-21,6550568
ARG,2021-04-22,6693438
ARG,2021-04-23,6807411
ARG,2021-04-24,7017279
ARG,2021-04-25,7134949
ARG,2021-04-26,7214704
ARG,2021-04-27,7386650
ARG,2021-04-28,7557986
ARG,2021-04-29,7715006
ARG,2021-04-30,7865213
ARG,2021-05-01,7971470
ARG,2021-05-02,7997902
ARG,2021-05-03,8039793
ARG,2021-05-04,8197011
ARG,2021-05-05,8391513
ARG,2021-05-06,8591061
ARG,2021-05-07,8820691
ARG,2021-05-08,9001747
ARG,2021-05-09,9082597
ARG,2021-05-10,9122759
ARG,2021-05-11,9237005
ARG,2021-05-12,9383945
ARG,2021-05-13,9541511
ARG,2021-05-14,9704364
ARG,2021-05-15,9862623
ARG,2021-05-16,9927783
ARG,2021-05-17,10002830
ARG,2021-05-18,10193368
ARG,2021-05-19,10383925
ARG,2021-05-20,10549521
ARG,2021-05-21,10758782
ARG,2021-05-22,10958659
ARG,2021-05-23,11067550
ARG,2021-05-24,11149468
ARG,2021-05-25,11242209
ARG,2021-05-26,11331066
ARG,2021-05-27,11503476
ARG,2021-05-28,11676733
ARG,2021-05-29,11906697
ARG,2021-05-30,12063160
ARG,2021-05-31,12257297
ARG,2021-06-01,12497078
ARG,2021-06-02,12801115
ARG,2021-06-03,13079195
ARG,2021-06-04,13374067
ARG,2021-06-05,13730521
ARG,2021-06-06,14092493
ARG,2021-06-07,14336164
ARG,2021-06-08,14663805
ARG,2021-06-09,15012734
ARG,2021-06-14,16382043
ARG,2021-06-15,16643769
ARG,2021-06-16,16876619
ARM,2021-04-21,565
ARM,2021-05-04,4221
ARM,2021-05-10,10727
ARM,2021-05-18,19249
ARM,2021-05-31,33529
ARM,2021-06-07,46503
ARM,2021-06-14,55557
ATG,2021-04-06,27032
ATG,2021-04-15,27592
ATG,2021-04-16,28414
ATG,2021-04-18,28639
ATG,2021-04-19,28883
ATG,2021-04-20,29164
ATG,2021-04-23,29754
ATG,2021-04-25,29900
ATG,2021-04-26,29995
ATG,2021-04-27,30067
ATG,2021-04-28,30290
ATG,2021-05-03,30427
ATG,2021-05-10,30829
ATG,2021-05-19,32651
ATG,2021-05-24,36882
ATG,2021-05-31,44230
ATG,2021-06-08,51811
ATG,2021-06-14,58134
AUS,2021-02-23,1743
AUS,2021-02-24,6725
AUS,2021-02-25,10000
AUS,2021-02-26,23000
AUS,2021-02-28,30000
AUS,2021-03-02,33702
AUS,2021-03-03,47759
AUS,2021-03-04,50549
AUS,2021-03-05,70000
AUS,2021-03-08,82517
AUS,2021-03-09,90454
AUS,2021-03-10,100144
AUS,2021-03-11,113157
AUS,2021-03-12,119580
AUS,2021-03-15,161873
AUS,2021-03-16,170735
AUS,2021-03-17,200000
AUS,2021-03-18,204791
AUS,2021-03-19,225100
AUS,2021-03-22,281960
AUS,2021-03-23,286167
AUS,2021-03-24,321843
AUS,2021-03-25,332921
AUS,2021-03-26,357300
AUS,2021-03-29,507000
AUS,2021-03-30,597523
AUS,2021-03-31,617393
AUS,2021-04-01,691964
AUS,2021-04-04,841885
AUS,2021-04-06,843889
AUS,2021-04-07,920334
AUS,2021-04-08,996145
AUS,2021-04-09,1077551
AUS,2021-04-10,1138866
AUS,2021-04-11,1166075
AUS,2021-04-12,1178302
AUS,2021-04-13,1234681
AUS,2021-04-14,1295672
AUS,2021-04-15,1359305
AUS,2021-04-16,1420577
AUS,2021-04-17,1474558
AUS,2021-04-18,1496608
AUS,2021-04-19,1586252
AUS,2021-04-20,1653286
AUS,2021-04-21,1718107
AUS,2021-04-22,1785698
AUS,2021-04-23,1855601
AUS,2021-04-24,1914047
AUS,2021-04-25,1933892
AUS,2021-04-26,1937300
AUS,2021-04-27,1969337
AUS,2021-04-28,2029544
AUS,2021-04-29,2112285
AUS,2021-04-30,2179544
AUS,2021-05-01,2234844
AUS,2021-05-02,2254074
AUS,2021-05-03,2260615
AUS,2021-05-04,2316969
AUS,2021-05-05,2396314
AUS,2021-05-06,2473529
AUS,2021-05-07,2554531
AUS,2021-05-08,2627725
AUS,2021-05-09,2654338
AUS,2021-05-10,2663221
AUS,2021-05-11,2736107
AUS,2021-05-12,2812486
AUS,2021-05-13,2894770
AUS,2021-05-14,2980644
AUS,2021-05-15,3056797
AUS,2021-05-16,3089183
AUS,2021-05-17,3100137
AUS,2021-05-18,3183324
AUS,2021-05-19,3278854
AUS,2021-05-20,3371728
AUS,2021-05-21,3472874
AUS,2021-05-22,3562495
AUS,2021-05-23,3599964
AUS,2021-05-24,3613053
AUS,2021-05-25,3690622
AUS,2021-05-26,3795280
AUS,2021-05-27,3906668
AUS,2021-05-28,4031539
AUS,2021-05-29,4153149
AUS,2021-05-30,4212899
AUS,2021-05-31,4243600
AUS,2021-06-01,4362739
AUS,2021-06-02,4501444
AUS,2021-06-03,4642703
AUS,2021-06-04,4786362
AUS,2021-06-05,4927607
AUS,2021-06-06,5016352
AUS,2021-06-07,5076413
AUS,2021-06-08,5203977
AUS,2021-06-09,5344862
AUS,2021-06-10,5487670
AUS,2021-06-11,5641008
AUS,2021-06-12,5773924
AUS,2021-06-13,5834746
AUS,2021-06-14,5867299
AUS,2021-06-15,5931245
AUS,2021-06-16,6083320
AUT,2020-12-30,6000
AUT,2021-01-08,15905
AUT,2021-01-11,38545
AUT,2021-01-13,52925
AUT,2021-01-14,74100
AUT,2021-01-15,84380
AUT,2021-01-16,87195
AUT,2021-01-17,102790
AUT,2021-01-19,140232
AUT,2021-01-20,150703
AUT,2021-01-21,161965
AUT,2021-01-22,166956
AUT,2021-01-23,169549
AUT,2021-01-24,170144
AUT,2021-01-26,185643
AUT,2021-01-27,195886
AUT,2021-01-30,197179
AUT,2021-01-31,200498
AUT,2021-02-01,202345
AUT,2021-02-02,208988
AUT,2021-02-03,222520
AUT,2021-02-04,238241
AUT,2021-02-05,252829
AUT,2021-02-06,270267
AUT,2021-02-07,276860
AUT,2021-02-08,283197
AUT,2021-02-10,313398
AUT,2021-02-11,334230
AUT,2021-02-12,355192
AUT,2021-02-13,377053
AUT,2021-02-14,387542
AUT,2021-02-15,390370
AUT,2021-02-16,402986
AUT,2021-02-17,418055
AUT,2021-02-18,444836
AUT,2021-02-19,466029
AUT,2021-02-20,486888
AUT,2021-02-21,498476
AUT,2021-02-22,508066
AUT,2021-02-23,519338
AUT,2021-02-24,535870
AUT,2021-02-25,556506
AUT,2021-02-26,582135
AUT,2021-02-27,620919
AUT,2021-02-28,645986
AUT,2021-03-01,656670
AUT,2021-03-02,670208
AUT,2021-03-03,695516
AUT,2021-03-04,722964
AUT,2021-03-05,742374
AUT,2021-03-06,776225
AUT,2021-03-07,802973
AUT,2021-03-08,815467
AUT,2021-03-09,830655
AUT,2021-03-10,860142
AUT,2021-03-11,887695
AUT,2021-03-12,929497
AUT,2021-03-13,981056
AUT,2021-03-14,1026244
AUT,2021-03-15,1053599
AUT,2021-03-16,1079144
AUT,2021-03-17,1109315
AUT,2021-03-18,1150378
AUT,2021-03-19,1189103
AUT,2021-03-20,1239208
AUT,2021-03-21,1284116
AUT,2021-03-22,1301065
AUT,2021-03-23,1320311
AUT,2021-03-24,1354694
AUT,2021-03-25,1392088
AUT,2021-03-26,1440434
AUT,2021-03-27,1489710
AUT,2021-03-28,1529790
AUT,2021-03-29,1544597
AUT,2021-03-30,1569086
AUT,2021-03-31,1611455
AUT,2021-04-01,1641332
AUT,2021-04-02,1682949
AUT,2021-04-03,1727929
AUT,2021-04-04,1748821
AUT,2021-04-05,1758620
AUT,2021-04-06,1773606
AUT,2021-04-07,1813867
AUT,2021-04-08,1872531
AUT,2021-04-09,1947126
AUT,2021-04-10,2024861
AUT,2021-04-11,2089837
AUT,2021-04-12,2117170
AUT,2021-04-13,2154019
AUT,2021-04-14,2197468
AUT,2021-04-15,2263713
AUT,2021-04-16,2334458
AUT,2021-04-17,2403476
AUT,2021-04-18,2457087
AUT,2021-04-19,2477932
AUT,2021-04-20,2512488
AUT,2021-04-21,2557803
AUT,2021-04-22,2623966
AUT,2021-04-23,2693775
AUT,2021-04-24,2761161
AUT,2021-04-25,2798424
AUT,2021-04-26,2827613
AUT,2021-04-27,2863389
AUT,2021-04-28,2915962
AUT,2021-04-29,2974177
AUT,2021-04-30,3054261
AUT,2021-05-01,3132228
AUT,2021-05-02,3176924
AUT,2021-05-03,3194219
AUT,2021-05-04,3225441
AUT,2021-05-05,3288508
AUT,2021-05-06,3362892
AUT,2021-05-07,3458063
AUT,2021-05-08,3559674
AUT,2021-05-09,3612674
AUT,2021-05-10,3632879
AUT,2021-05-11,3683817
AUT,2021-05-12,3751632
AUT,2021-05-13,3842006
AUT,2021-05-14,3889317
AUT,2021-05-15,3979181
AUT,2021-05-16,4038607
AUT,2021-05-17,4056335
AUT,2021-05-18,4119385
AUT,2021-05-19,4193722
AUT,2021-05-20,4284584
AUT,2021-05-21,4413614
AUT,2021-05-22,4503352
AUT,2021-05-23,4560634
AUT,2021-05-24,4592818
AUT,2021-05-25,4618085
AUT,2021-05-26,4673176
AUT,2021-05-27,4768046
AUT,2021-05-28,4865100
AUT,2021-05-29,4980906
AUT,2021-05-30,5044253
AUT,2021-05-31,5085654
AUT,2021-06-01,5132295
AUT,2021-06-02,5222283
AUT,2021-06-03,5364023
AUT,2021-06-04,5419428
AUT,2021-06-05,5530539
AUT,2021-06-06,5536284
AUT,2021-06-07,5538837
AUT,2021-06-08,5714006
AUT,2021-06-09,5807966
AUT,2021-06-10,5921721
AUT,2021-06-11,6043642
AUT,2021-06-12,6171867
AUT,2021-06-13,6243115
AUT,2021-06-14,6284084
AUT,2021-06-15,6335560
AUT,2021-06-16,6426470
AZE,2021-02-23,65000
AZE,2021-02-27,257723
AZE,2021-03-02,293360
AZE,2021-03-03,313582
AZE,2021-03-05,363183
AZE,2021-03-06,390489
AZE,2021-03-09,411496
AZE,2021-03-10,428635
AZE,2021-03-11,436849
AZE,2021-03-12,443888
AZE,2021-03-13,450316
AZE,2021-03-14,453586
AZE,2021-03-16,458958
AZE,2021-03-17,462951
AZE,2021-03-18,468826
AZE,2021-03-19,474607
AZE,2021-03-20,481022
AZE,2021-03-21,482664
AZE,2021-03-23,487561
AZE,2021-03-24,494403
AZE,2021-03-25,502174
AZE,2021-03-27,518879
AZE,2021-03-28,526401
AZE,2021-03-30,536871
AZE,2021-03-31,547541
AZE,2021-04-01,856363
AZE,2021-04-03,924813
AZE,2021-04-04,947745
AZE,2021-04-05,947947
AZE,2021-04-06,982291
AZE,2021-04-07,1025790
AZE,2021-04-08,1069488
AZE,2021-04-09,1111722
AZE,2021-04-10,1153549
AZE,2021-04-11,1177087
AZE,2021-04-12,1177187
AZE,2021-04-13,1212163
AZE,2021-04-14,1243191
AZE,2021-04-15,1271781
AZE,2021-04-16,1299323
AZE,2021-04-17,1325034
AZE,2021-04-18,1337361
AZE,2021-04-19,1337380
AZE,2021-04-20,1352210
AZE,2021-04-21,1366890
AZE,2021-04-22,1381967
AZE,2021-04-23,1396391
AZE,2021-04-24,1412481
AZE,2021-04-25,1423295
AZE,2021-04-26,1423660
AZE,2021-04-27,1440243
AZE,2021-04-28,1456114
AZE,2021-04-29,1471579
AZE,2021-04-30,1488218
AZE,2021-05-01,1505206
AZE,2021-05-02,1516923
AZE,2021-05-04,1536328
AZE,2021-05-05,1566106
AZE,2021-05-06,1593883
AZE,2021-05-07,1626916
AZE,2021-05-08,1661772
AZE,2021-05-09,1687397
AZE,2021-05-10,1687567
AZE,2021-05-11,1705906
AZE,2021-05-12,1727510
AZE,2021-05-13,1748525
AZE,2021-05-14,1761632
AZE,2021-05-15,1777426
AZE,2021-05-16,1795049
AZE,2021-05-19,1863292
AZE,2021-05-20,1891703
AZE,2021-05-21,1924805
AZE,2021-05-22,1961563
AZE,2021-05-23,1986969
AZE,2021-05-24,1987084
AZE,2021-05-25,2021371
AZE,2021-05-26,2055986
AZE,2021-05-27,2106889
AZE,2021-05-28,2169185
AZE,2021-05-29,2208074
AZE,2021-05-30,2252809
AZE,2021-05-31,2253216
AZE,2021-06-01,2312715
AZE,2021-06-02,2367094
AZE,2021-06-03,2418082
AZE,2021-06-04,2465719
AZE,2021-06-05,2513085
AZE,2021-06-06,2546169
AZE,2021-06-07,2546770
AZE,2021-06-08,2586410
AZE,2021-06-09,2624876
AZE,2021-06-10,2662038
AZE,2021-06-11,2702023
AZE,2021-06-12,2742867
AZE,2021-06-13,2775319
AZE,2021-06-14,2775641
AZE,2021-06-15,2816346
AZE,2021-06-16,2839322
BEL,2021-01-16,49847
BEL,2021-01-18,100443
BEL,2021-01-19,112293
BEL,2021-01-20,126328
BEL,2021-01-21,141758
BEL,2021-01-22,163240
BEL,2021-01-23,183882
BEL,2021-01-24,189896
BEL,2021-01-25,192701
BEL,2021-01-26,213301
BEL,2021-01-27,231466
BEL,2021-01-28,246870
BEL,2021-01-29,266768
BEL,2021-01-30,283584
BEL,2021-01-31,289633
BEL,2021-02-01,296961
BEL,2021-02-02,306924
BEL,2021-02-03,327095
BEL,2021-02-04,351513
BEL,2021-02-05,381225
BEL,2021-02-06,410505
BEL,2021-02-07,416475
BEL,2021-02-08,421926
BEL,2021-02-09,440671
BEL,2021-02-10,459784
BEL,2021-02-11,477768
BEL,2021-02-12,510859
BEL,2021-02-13,542608
BEL,2021-02-14,551632
BEL,2021-02-15,556882
BEL,2021-02-16,573774
BEL,2021-02-17,587471
BEL,2021-02-18,607965
BEL,2021-02-19,630829
BEL,2021-02-20,658193
BEL,2021-02-21,667044
BEL,2021-02-22,672987
BEL,2021-02-23,688160
BEL,2021-02-24,709568
BEL,2021-02-25,731352
BEL,2021-02-26,757229
BEL,2021-02-27,790333
BEL,2021-02-28,800030
BEL,2021-03-01,802839
BEL,2021-03-02,824267
BEL,2021-03-03,845113
BEL,2021-03-04,865707
BEL,2021-03-05,900958
BEL,2021-03-06,943152
BEL,2021-03-07,953532
BEL,2021-03-08,959347
BEL,2021-03-09,990629
BEL,2021-03-10,1016646
BEL,2021-03-11,1044895
BEL,2021-03-12,1087634
BEL,2021-03-13,1134092
BEL,2021-03-14,1145988
BEL,2021-03-15,1165974
BEL,2021-03-16,1193192
BEL,2021-03-17,1233120
BEL,2021-03-18,1274249
BEL,2021-03-19,1323086
BEL,2021-03-22,1420931
